Sensor01_Date,Sensor01_Accel_X,Sensor01_Accel_Y,Sensor01_Accel_Z,Sensor01_Gyro_X,Sensor01_Gyro_Y,Sensor01_Gyro_Z,Sensor01_Step,Sensor01_Step_type,Sensor02_Date,Sensor02_Accel_X,Sensor02_Accel_Y,Sensor02_Accel_Z,Sensor02_Gyro_X,Sensor02_Gyro_Y,Sensor02_Gyro_Z,Sensor03_Date,Sensor03_Accel_X,Sensor03_Accel_Y,Sensor03_Accel_Z,Sensor03_Gyro_X,Sensor03_Gyro_Y,Sensor03_Gyro_Z
20:10.9,0.29011636504271315,0.6197157455137189,0.4689343744037349,0.499920654,0.4988586044311523,0.5052795028686523,0,none,20:10.9,0.5358176075589887,0.5590565815875626,0.28134715607451066,0.50748291,0.49776001,0.5015380477905274,20:10.9,0.5601333136168715,0.6546160060992967,0.6905933278211972,0.5026686096191406,0.5028981399536133,0.5003930282592773
20:11.0,0.2964559659360205,0.6201709168288226,0.46471422318164946,0.501751709,0.4944335556030273,0.5072631454467773,0,none,20:11.0,0.534816618,0.5594207186396455,0.27907246463565605,0.510839844,0.498065186,0.49635005950927735,20:11.0,0.560072648,0.6528560103475624,0.6933768318187429,0.5060251235961915,0.500303726,0.500087891
20:11.0,0.29117802069470244,0.6224771181586815,0.46603114980414423,0.498699951,0.4974853134155273,0.5077209091186523,0,none,20:11.0,0.5300846670382465,0.559724166,0.2802397405055946,0.506872559,0.502490234,0.49192501068115235,20:11.1,0.5595873192815628,0.6554656592208237,0.6912517911324446,0.5066348648071289,0.5033549118041992,0.49871463775634767
20:11.1,0.29542464330265955,0.6237515978409719,0.4686650030491337,0.497631836,0.5016051864624024,0.5036010360717773,0,none,20:11.1,0.5295083396843095,0.5599972689721102,0.28284366360007285,0.502294922,0.502032471,0.49528194427490235,20:11.1,0.5581920004246625,0.6552532459404419,0.6898151439079049,0.5057175064086914,0.5015220260620117,0.5006984329223633
20:11.2,0.2952729782095182,0.6234481502975694,0.46420541062295834,0.50098877,0.4965697860717773,0.5045165634155273,0,none,20:11.2,0.529326342,0.559724166,0.2798506485489484,0.501379395,0.501422119,0.5012328720092774,20:11.2,0.5536420476304228,0.6552229011861017,0.6891866107471687,0.5032757186889648,0.4989276123046875,0.49749412536621096
20:11.2,0.29742662253212504,0.6214757412654534,0.4676174477812402,0.498699951,0.4961120223999023,0.5023803329467773,0,none,20:11.2,0.5336032971991254,0.5595420976570065,0.28176617818166805,0.497564697,0.496539307,0.49787593841552735,20:11.3,0.5591323240021387,0.6548587641340187,0.6907130484232422,0.49976539611816406,0.5047251510620118,0.5019192504882812
20:11.3,0.2943933206692985,0.6229626342281255,0.4661508704061892,0.495800781,0.4979430770874023,0.49887081146240236,0,none,20:11.3,0.5353322792609364,0.5584496865007575,0.280778483,0.500769043,0.497149658,0.49909664154052735,20:11.3,0.5592839890952801,0.653189803,0.6919102544436919,0.5044947814941406,0.5021303558349609,0.5023770904541016
20:11.4,0.29506064707912033,0.6230536684911462,0.46591142920209927,0.493054199,0.5026733016967774,0.49612422943115236,0,none,20:11.4,0.5335122981432405,0.5593600291309649,0.2797608580974147,0.496954346,0.500964355,0.5012328720092774,20:11.4,0.5577976711824951,0.6577718605506825,0.6887975187905225,0.5046473693847656,0.5010622406005859,0.49840980529785156
20:11.4,0.29506064707912033,0.6201405720744824,0.47117913569207825,0.497174072,0.4967223739624023,0.49658199310302736,0,none,20:11.4,0.5291746764793986,0.561575196,0.27961120734485845,0.498480225,0.4940979,0.5059630966186524,20:11.5,0.5574336749589559,0.6560422095532884,0.690204236,0.5005268859863281,0.49999351501464845,0.4984098815917969
20:11.5,0.292846337,0.6223860838956607,0.46752765732970647,0.502514648,0.4987060165405273,0.49887081146240236,0,none,20:11.5,0.532420309,0.5598152004460687,0.28041932140866205,0.496496582,0.494555664,0.5041320419311524,20:11.5,0.55788867,0.6554049697121431,0.6897253534563711,0.5035778427124024,0.49907718658447264,0.4959685134887695
20:11.6,0.29324066596142445,0.6195336769876775,0.468694933,0.503735352,0.4980956649780273,0.5013122177124023,0,none,20:11.6,0.5312676547647489,0.5579338256769734,0.27802490936776253,0.495428467,0.4940979,0.5024535751342774,20:11.6,0.5591019909835105,0.6568918626748154,0.6895457725533036,0.5031194686889648,0.49968692779541013,0.49673152923583985
20:11.6,0.29490898198597904,0.6242371139104159,0.4656121276969868,0.502819824,0.4987060165405273,0.5023803329467773,0,none,20:11.6,0.5288410132744877,0.562424849,0.27799497921725125,0.478186035,0.480517578,0.5044372177124024,20:11.7,0.55788867,0.6551925564317614,0.6909824197778434,0.5011341857910157,0.5010585784912109,0.5013093185424805
20:11.7,0.29496964802323555,0.6230840132454865,0.46645017191130167,0.500531006,0.5031310653686524,0.49993892669677736,0,none,20:11.7,0.5285680161068333,0.5630013996517947,0.28365177766387645,0.473455811,0.478381348,0.5027587509155274,20:11.7,0.5573730089216994,0.6576201367789812,0.6884682871348988,0.5026604843139648,0.49983829498291016,0.4994782257080078
20:11.8,0.291815014,0.6208385014243081,0.47087983418696583,0.499768066,0.5022155380249024,0.5013122177124023,0,none,20:11.8,0.5266267029146243,0.5660358750858195,0.28134715607451066,0.480322266,0.487231445,0.5030639266967774,20:11.8,0.5574336749589559,0.6582270318657862,0.6877798936731402,0.5011346054077148,0.49892276763916016,0.4974945831298828
20:11.8,0.2956066414144291,0.621930913,0.467348076,0.503735352,0.4988586044311523,0.5042113876342773,0,none,20:11.8,0.5229867406792325,0.5689793162568236,0.28368170781438773,0.483526611,0.486773682,0.49924922943115235,20:11.9,0.5576763391079821,0.6561635885706494,0.690323956,0.5023540878295898,0.5002948379516602,0.49841018676757814
20:11.9,0.2957886395261987,0.6225681524217023,0.46797660958737514,0.504193115,0.5000793075561524,0.5036010360717773,0,none,20:11.9,0.5221677491762693,0.5688882819938029,0.28425038067410136,0.49375,0.495928955,0.49772335052490235,20:11.9,0.5576156730707256,0.6568615179204751,0.688857379,0.5028116607666016,0.4996842956542969,0.4987154006958008
20:12.0,0.2920880112535504,0.6225984971760424,0.4683058412429988,0.501904297,0.5017577743530274,0.5022277450561523,0,none,20:12.0,0.5230777397351172,0.571346207,0.2838912188679664,0.500158691,0.501422119,0.5003173446655274,20:12.0,0.5577066721266103,0.658075308,0.6883784966833651,0.5002178573608398,0.5012103652954102,0.49902053833007814
20:12.0,0.29506064707912033,0.6234481502975694,0.46582163875056554,0.499310303,0.5011474227905274,0.49932857513427736,0,none,20:12.0,0.522592411,0.5685848344504004,0.28296338420211786,0.502600098,0.500048828,0.5013854598999024,20:12.1,0.5570696787354168,0.6552532459404419,0.690084515,0.4979274368286133,0.5019717025756836,0.5019198608398437
20:12.1,0.29557630839580085,0.622659187,0.46579170860005426,0.498852539,0.5031310653686524,0.49810787200927736,0,none,20:12.1,0.5233507369027716,0.5689793162568236,0.28368170781438773,0.505957031,0.502185059,0.5058105087280274,20:12.1,0.5569180136422754,0.6567401389031141,0.6890668901451237,0.5026578521728515,0.49983566284179687,0.49871551513671875
20:12.2,0.2906016933407654,0.6215667755284741,0.47013158042418474,0.498547363,0.5031310653686524,0.5005492782592773,0,none,20:12.2,0.524200061,0.5689489715024834,0.28371163796489896,0.518927002,0.505541992,0.5084045028686524,20:12.2,0.5576460060893538,0.6575291025159605,0.6898151439079049,0.5017420959472656,0.5013613510131836,0.5006991577148437
