Sensor01_Date,Sensor01_Accel_X,Sensor01_Accel_Y,Sensor01_Accel_Z,Sensor01_Gyro_X,Sensor01_Gyro_Y,Sensor01_Gyro_Z,Sensor01_Step,Sensor01_Step_type,Sensor02_Date,Sensor02_Accel_X,Sensor02_Accel_Y,Sensor02_Accel_Z,Sensor02_Gyro_X,Sensor02_Gyro_Y,Sensor02_Gyro_Z,Sensor03_Date,Sensor03_Accel_X,Sensor03_Accel_Y,Sensor03_Accel_Z,Sensor03_Gyro_X,Sensor03_Gyro_Y,Sensor03_Gyro_Z
2017-02-06 11:07:45.569,0.463135903298337,0.7409126943486701,0.40138202469985634,0.306744384765625,0.9427367782592775,0.37786861419677725,0.0,none,2017-02-06 11:07:45.551,0.524200061424363,0.7755360590508925,0.5865449008376699,0.46109619140625,0.6068603515625,0.5396850204467772,2017-02-06 11:07:45.593,0.5088401791164753,0.7549357639481583,0.5265162427185552,0.5064597320556641,0.5147311019897461,0.5363633346557617
2017-02-06 11:07:45.636,0.364371594644706,0.6821955947002899,0.44534941580087434,0.161328125,1.0,0.26266475677490225,0.0,none,2017-02-06 11:07:45.618,0.4545554506538664,0.6900852308287544,0.5843300696998377,0.42325439453125,0.551776123046875,0.49375606536865235,2017-02-06 11:07:45.660,0.528374643113078,0.7455288901026802,0.5325322029713154,0.5096630477905273,0.5028282165527344,0.5378892898559571
2017-02-06 11:07:45.703,0.3338869109232996,0.6282729662376689,0.4441821399309358,0.41553955078125,0.8603393173217775,0.37268062591552725,0.0,none,2017-02-06 11:07:45.684,0.508062895514126,0.6934231538061817,0.5913935852204915,0.45255126953125,0.50950927734375,0.5160338973999024,2017-02-06 11:07:45.727,0.519092739412829,0.7521137017945153,0.518884054338188,0.5105789947509766,0.5054226303100586,0.5172898864746094
2017-02-06 11:07:45.769,0.39227797178270984,0.6457515447376518,0.45181432831130314,0.49000244140625,0.46483150482177726,0.5631103134155273,0.0,none,2017-02-06 11:07:45.751,0.5470104914328184,0.7104162162367207,0.5920520485317388,0.485662841796875,0.5677978515625,0.5019958114624024,2017-02-06 11:07:45.793,0.5321359374229829,0.7481081942216026,0.5283419818997411,0.5143924713134765,0.5139663314819336,0.5171374130249023
2017-02-06 11:07:45.836,0.3616719559867904,0.6899941965657337,0.4466064821223466,0.468792724609375,0.3294860458374022,0.6531371688842772,0.0,none,2017-02-06 11:07:45.818,0.5187704510899036,0.7192161949953927,0.5850184631615963,0.530523681640625,0.659197998046875,0.47849727630615235,2017-02-06 11:07:45.860,0.5419031694212842,0.7430406202467799,0.5353755672698836,0.531938247680664,0.5338009643554688,0.48707775115966795
2017-02-06 11:07:45.903,0.3642805955888212,0.7254368696351435,0.47896097482500183,0.4317138671875,0.23549190521240249,0.7137145614624022,0.0,none,2017-02-06 11:07:45.884,0.5013592983972794,0.7288961716299318,0.5942968098200822,0.503973388671875,0.67125244140625,0.5052001571655274,2017-02-06 11:07:45.927,0.5234910271139274,0.7471675068370548,0.522565462851071,0.569474868774414,0.5260189819335938,0.44221691131591795
2017-02-06 11:07:45.969,0.4323782224092762,0.7553264526602872,0.47147843719719074,0.39539794921875,0.6601440048217772,0.6168212509155273,0.0,none,2017-02-06 11:07:45.951,0.4999033135031227,0.718639644662928,0.5945961113251945,0.474371337890625,0.65263671875,0.5183227157592774,2017-02-06 11:07:45.993,0.5294666317836956,0.7513247381816688,0.5099648694858371,0.5900732421875,0.5116746902465821,0.426805648803711
2017-02-06 11:07:46.036,0.40250019906043516,0.7492878465465778,0.4532809056863541,0.340771484375,0.8374511337280275,0.5220641708374023,0.0,none,2017-02-06 11:07:46.018,0.5595380281262917,0.7045293338947125,0.6170736543591391,0.55142822265625,0.683306884765625,0.5366332626342772,2017-02-06 11:07:46.060,0.5329245959073178,0.757090241506316,0.5119701895700904,0.6015163040161133,0.489853630065918,0.39430450439453124
2017-02-06 11:07:46.103,0.3975862500426562,0.7386975272818319,0.5151764569436076,0.410809326171875,0.7530700302124025,0.49917598724365236,0.0,none,2017-02-06 11:07:46.084,0.4654753373600418,0.8330393685256627,0.5922615595853175,0.52457275390625,0.710009765625,0.5344970321655272,2017-02-06 11:07:46.127,0.5189107413010593,0.8275811058387125,0.48120199484453113,0.6720106887817383,0.553786735534668,0.31923137664794926
2017-02-06 11:07:46.169,0.4311042356268891,0.8032711645178793,0.44346381631866594,0.531201171875,0.6108581161499023,0.5553283309936523,0.0,none,2017-02-06 11:07:46.151,0.35606413916788976,0.8821675258025246,0.5558664965636443,0.440496826171875,0.528887939453125,0.5334289169311522,2017-02-06 11:07:46.193,0.5373532166270445,0.8512500142241061,0.5011055449345088,0.6839137649536133,0.579270133972168,0.28795074462890624
2017-02-06 11:07:46.236,0.46167991840418027,0.7490450885118558,0.4511259348495445,0.546002197265625,0.6357299423217773,0.5870666122436523,0.0,none,2017-02-06 11:07:46.218,0.39040111625508583,0.7599995448286854,0.5223746581415618,0.445379638671875,0.506610107421875,0.4630858993530273,2017-02-06 11:07:46.260,0.5497594212460049,0.8474265751772347,0.6868520590072916,0.724805679321289,0.6444235229492188,0.2444633483886725
2017-02-06 11:07:46.303,0.4191530262873526,0.7352078805327035,0.4984754329583332,0.619244384765625,0.45399776458740226,0.6128539657592773,0.0,none,2017-02-06 11:07:46.284,0.4255874178638735,0.6919362608435096,0.5280913168892095,0.512823486328125,0.44298095703125,0.4437072372436523,2017-02-06 11:07:46.327,0.48357277459913056,0.7182793007051373,0.5148434840191699,0.4329046630859375,0.35572685241699226,0.2873405838012695
2017-02-06 11:07:46.369,0.542335414936737,0.7274396234215998,0.5175409388339959,0.562481689453125,0.6856261825561522,0.5184020614624023,0.0,none,2017-02-06 11:07:46.351,0.4452735469536175,0.7279554842453841,0.5250683716875738,0.55631103515625,0.4005615234375,0.47666622161865235,2017-02-06 11:07:46.393,0.5285869742434759,0.6512477383675291,0.4638724376985206,0.3584415435791015,0.27180328369140627,0.41215747833251953
