Sensor01_Date,Sensor01_Accel_X,Sensor01_Accel_Y,Sensor01_Accel_Z,Sensor01_Gyro_X,Sensor01_Gyro_Y,Sensor01_Gyro_Z,Sensor01_Step,Sensor01_Step_type,Sensor02_Date,Sensor02_Accel_X,Sensor02_Accel_Y,Sensor02_Accel_Z,Sensor02_Gyro_X,Sensor02_Gyro_Y,Sensor02_Gyro_Z,Sensor03_Date,Sensor03_Accel_X,Sensor03_Accel_Y,Sensor03_Accel_Z,Sensor03_Gyro_X,Sensor03_Gyro_Y,Sensor03_Gyro_Z
2017-02-23 14:37:26.060,0.4508510307538896,0.737362358090861,0.5384321838908445,0.502056884765625,0.4962646102905273,0.47460933685302725,0,none,2017-02-23 14:37:26.065,0.49244139092056954,0.7330534029745458,0.5764285099648692,0.5099364852905274,0.4947387313842773,0.5008422470092774,2017-02-23 14:37:26.069,0.49434099621216465,0.6398988002442764,0.7094493226432812,0.5029988861083985,0.49174415588378906,0.5032608413696289
2017-02-23 14:37:26.126,0.45458199204516625,0.7328713344485043,0.544627725046672,0.50770263671875,0.5035888290405274,0.48651119232177736,0,none,2017-02-23 14:37:26.132,0.49025741357933444,0.7408520048399896,0.5737347964188572,0.5053588485717774,0.4916869735717773,0.4977904891967773,2017-02-23 14:37:26.136,0.47507952938321635,0.6385939758076457,0.7103771573091298,0.49811443328857424,0.5059332275390624,0.49853076934814455
2017-02-23 14:37:26.193,0.4488490515244241,0.737483737108222,0.543041427069576,0.526318359375,0.46971431732177726,0.49917598724365236,0,none,2017-02-23 14:37:26.199,0.4918650635666325,0.7369982210387781,0.5746327009341945,0.5079528427124024,0.4904662704467773,0.5066405868530274,2017-02-23 14:37:26.203,0.48606008212664825,0.6370160485819528,0.7123824773933831,0.5007074356079102,0.49479328155517577,0.5015826416015625
2017-02-23 14:37:26.260,0.4570996325913122,0.7402754545075249,0.5404375039750978,0.521435546875,0.4811584091186523,0.49002071380615236,0,none,2017-02-23 14:37:26.265,0.493412047516674,0.7381816664580477,0.5734055647632336,0.4928466415405273,0.4944335556030273,0.5124389266967774,2017-02-23 14:37:26.269,0.4855444208099678,0.6345884682347329,0.7198650150211943,0.4994853210449219,0.5054730224609375,0.4995991134643555
2017-02-23 14:37:26.326,0.45109369490291573,0.7427637243634252,0.5343616834213152,0.4817626953125,0.44194332122802726,0.48300167083740236,0,none,2017-02-23 14:37:26.332,0.48937775603911476,0.7331747819919068,0.5761890687607792,0.4928466415405273,0.5077087020874024,0.5066405868530274,2017-02-23 14:37:26.336,0.4820561236677173,0.6385939758076457,0.7163332572608674,0.5049784851074218,0.5033367919921875,0.5035663986206055
2017-02-23 14:37:26.393,0.449637710008759,0.7438864802740144,0.5342419628192703,0.40791015625,0.43889156341552726,0.45843502044677725,0,none,2017-02-23 14:37:26.399,0.49119773715681064,0.7434009642045705,0.5791222235108812,0.4955932235717773,0.5013000106811524,0.5061828231811524,2017-02-23 14:37:26.403,0.48757673305806154,0.6404450058224008,0.7118736648346919,0.5066567230224609,0.5117289352416993,0.5044819259643555
2017-02-23 14:37:26.459,0.4540056646912292,0.7294727219623965,0.5630646977615986,0.347637939453125,0.4768859481811523,0.44912715911865225,0,none,2017-02-23 14:37:26.465,0.48719377869787966,0.7395168356490187,0.5778052968883864,0.4977294540405273,0.5086242294311524,0.5045043563842774,2017-02-23 14:37:26.469,0.4812977982020107,0.6436312050281269,0.7085514181279439,0.5060449600219726,0.5098964691162109,0.5037191009521484
2017-02-23 14:37:26.526,0.4291629224346801,0.7307168568903467,0.5654890399530094,0.463909912109375,0.5049621200561524,0.45477291107177725,0,none,2017-02-23 14:37:26.532,0.4967183465471549,0.734418916919857,0.577625715985319,0.4978820419311523,0.4994689559936523,0.4982482528686523,2017-02-23 14:37:26.536,0.47741517181759274,0.6427208623979195,0.7099880653524836,0.5023822402954101,0.5040975189208985,0.4985311889648438
2017-02-23 14:37:26.593,0.4368978421848877,0.7271665206325376,0.5708764670450334,0.46436767578125,0.4958068466186523,0.48101802825927736,0,none,2017-02-23 14:37:26.599,0.49131906923132374,0.7399113174554419,0.5767577416204929,0.4969665145874023,0.5037414169311524,0.4970275497436523,2017-02-23 14:37:26.603,0.48272345007753914,0.6409305218918449,0.7089704402351013,0.5008547210693359,0.4984501647949219,0.4980735778808594
2017-02-23 14:37:26.659,0.43653384596134853,0.7188217131889694,0.578418864973867,0.4964111328125,0.5438720321655273,0.48574825286865236,0,none,2017-02-23 14:37:26.665,0.493867042796098,0.7393347671229772,0.5787630617047462,0.4995605087280273,0.4996215438842773,0.5013000106811524,2017-02-23 14:37:26.669,0.4757771888116664,0.6404450058224008,0.7145973085312152,0.4999383926391602,0.5033321380615234,0.4977684783935547
